voltage,value
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
12v,0.0833333333333315
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
